size,density,alpha,beta, population, generations, offspring,  baseline_cost,ga_cost,improvement %,elapsed_time_min,is_valid,challenge, split_probability
50,1.0,2.0,5.0,10,100, 6, 2416750113221485.50,12931.94,0.00,0.00,True,WIN,0.1
50,1.0,4.0,0.1,10,100, 6, 127.66,106.55,83.46,0.01,True,WIN,0.9
50,1.0,4.0,0.5,10,100, 6, 1257.16,1121.20,89.18,0.01,True,WIN,0.75
50,1.0,4.0,1.0,10,100, 6, 34544.45,34543.42,100.00,0.00,True,WIN,0.1
50,1.0,4.0,2.0,10,100, 6, 33948042.67,41306.90,0.12,0.00,True,WIN,0.1
50,1.0,4.0,4.0,10,100, 6, 53094398845205.16,28004.85,0.00,0.00,True,WIN,0.1
50,1.0,4.0,5.0,10,100, 6, 77336003623086432.00,25436.82,0.00,0.01,True,WIN,0.1
50,1.0,5.0,0.1,10,100, 6, 129.74,107.28,82.69,0.01,True,WIN,0.9
50,1.0,5.0,0.5,10,100, 6, 1401.33,1251.71,89.32,0.01,True,WIN,0.75
50,1.0,5.0,1.0,10,100, 6, 43171.64,43170.66,100.00,0.00,True,WIN,0.1
50,1.0,5.0,2.0,10,100, 6, 53043796.58,51799.84,0.10,0.00,True,WIN,0.1
50,1.0,5.0,4.0,10,100, 6, 129624997180625.16,35716.22,0.00,0.00,True,WIN,0.1
50,1.0,5.0,5.0,10,100, 6, 236010753244282336.00,32422.25,0.00,0.00,True,WIN,0.1
100,0.1,0.0,0.1,10,100, 6, 153.91,30.79,20.00,0.00,True,WIN,0.9
100,0.1,0.0,0.5,10,100, 6, 153.91,30.79,20.00,0.00,True,WIN,0.75
100,0.1,0.0,1.0,10,100, 6, 153.91,30.79,20.00,0.00,True,WIN,0.51
100,0.1,0.0,2.0,10,100, 6, 153.91,30.79,20.00,0.00,True,WIN,0.1
100,0.1,0.0,4.0,10,100, 6, 153.91,30.79,20.00,0.01,True,WIN,0.1
100,0.1,0.0,5.0,10,100, 6, 153.91,30.79,20.00,0.00,True,WIN,0.1
100,0.1,0.1,0.1,10,100, 6, 514.09,236.03,45.91,0.09,True,WIN,0.9
100,0.1,0.1,0.5,10,100, 6, 1069.39,747.86,69.93,0.04,True,WIN,0.75
100,0.1,0.1,1.0,10,100, 6, 3676.27,3626.81,98.65,0.03,True,WIN,0.49
100,0.1,0.1,2.0,10,100, 6, 75133.08,5322.35,7.08,0.00,True,WIN,0.1
100,0.1,0.1,4.0,10,100, 6, 72368955.74,4195.21,0.01,0.00,True,WIN,0.1
100,0.1,0.1,5.0,10,100, 6, 2755357918.44,3897.77,0.00,0.00,True,WIN,0.1
100,0.1,1.0,0.1,10,100, 6, 607.34,274.00,45.11,0.06,True,WIN,0.9
100,0.1,1.0,0.5,10,100, 6, 3048.90,2218.74,72.77,0.03,True,WIN,0.75
100,0.1,1.0,1.0,10,100, 6, 35377.49,35331.30,99.87,0.04,True,WIN,0.31
100,0.1,1.0,2.0,10,100, 6, 7498070.53,53176.25,0.71,0.00,True,WIN,0.1
100,0.1,1.0,4.0,10,100, 6, 723688018404.27,41885.60,0.00,0.00,True,WIN,0.1
100,0.1,1.0,5.0,10,100, 6, 275535776452708.28,38892.66,0.00,0.01,True,WIN,0.1
100,0.1,2.0,0.1,10,100, 6, 639.89,304.16,47.53,0.06,True,WIN,0.9
100,0.1,2.0,0.5,10,100, 6, 4248.04,3105.85,73.11,0.03,True,WIN,0.75
100,0.1,2.0,1.0,10,100, 6, 70601.07,70555.49,99.94,0.04,True,WIN,0.10999999999999999
100,0.1,2.0,2.0,10,100, 6, 29991820.36,106353.69,0.35,0.01,True,WIN,0.1
100,0.1,2.0,4.0,10,100, 6, 11579008292159.66,84147.39,0.00,0.01,True,WIN,0.1
100,0.1,2.0,5.0,10,100, 6, 8817144846481891.00,78442.06,0.00,0.01,True,WIN,0.1
100,0.1,4.0,0.1,10,100, 6, 674.77,321.27,47.61,0.10,True,WIN,0.9
100,0.1,4.0,0.5,10,100, 6, 5943.88,4433.44,74.59,0.03,True,WIN,0.75
100,0.1,4.0,1.0,10,100, 6, 141048.22,141000.78,99.97,0.05,True,WIN,0.1
100,0.1,4.0,2.0,10,100, 6, 119966819.69,212707.85,0.18,0.01,True,WIN,0.1
100,0.1,4.0,4.0,10,100, 6, 185264132672245.84,167247.36,0.00,0.01,True,WIN,0.1
100,0.1,4.0,5.0,10,100, 6, 282148635087415776.00,155715.55,0.00,0.01,True,WIN,0.1
100,0.1,5.0,0.1,10,100, 6, 686.52,341.32,49.72,0.06,True,WIN,0.9
100,0.1,5.0,0.5,10,100, 6, 6627.29,4949.74,74.69,0.03,True,WIN,0.75
100,0.1,5.0,1.0,10,100, 6, 176271.80,176228.28,99.98,0.04,True,WIN,0.1
100,0.1,5.0,2.0,10,100, 6, 187448069.20,266099.84,0.14,0.01,True,WIN,0.1
100,0.1,5.0,4.0,10,100, 6, 452305011406628.31,211054.16,0.00,0.01,True,WIN,0.1
100,0.1,5.0,5.0,10,100, 6, 861049301414232704.00,195495.04,0.00,0.01,True,WIN,0.1
100,0.2,0.0,0.1,10,100, 6, 107.50,21.11,19.64,0.01,True,WIN,0.9
100,0.2,0.0,0.5,10,100, 6, 107.50,21.11,19.64,0.00,True,WIN,0.75
100,0.2,0.0,1.0,10,100, 6, 107.50,21.11,19.64,0.01,True,WIN,0.51
100,0.2,0.0,2.0,10,100, 6, 107.50,21.11,19.64,0.01,True,WIN,0.1
100,0.2,0.0,4.0,10,100, 6, 107.50,21.11,19.64,0.00,True,WIN,0.1
100,0.2,0.0,5.0,10,100, 6, 107.50,21.11,19.64,0.00,True,WIN,0.1
100,0.2,0.1,0.1,10,100, 6, 391.98,212.41,54.19,0.04,True,WIN,0.9
100,0.2,0.1,0.5,10,100, 6, 779.03,534.51,68.61,0.03,True,WIN,0.75
100,0.2,0.1,1.0,10,100, 6, 2623.39,2591.69,98.79,0.03,True,WIN,0.49
100,0.2,0.1,2.0,10,100, 6, 53450.45,3640.81,6.81,0.00,True,WIN,0.1
100,0.2,0.1,4.0,10,100, 6, 50189865.22,2804.31,0.01,0.00,True,WIN,0.1
100,0.2,0.1,5.0,10,100, 6, 1870881762.83,2610.07,0.00,0.01,True,WIN,0.1
100,0.2,1.0,0.1,10,100, 6, 465.64,261.58,56.18,0.03,True,WIN,0.9
100,0.2,1.0,0.5,10,100, 6, 2231.05,1612.48,72.27,0.03,True,WIN,0.75
100,0.2,1.0,1.0,10,100, 6, 25266.41,25239.43,99.89,0.03,True,WIN,0.31
100,0.2,1.0,2.0,10,100, 6, 5334401.93,36373.74,0.68,0.01,True,WIN,0.1
100,0.2,1.0,4.0,10,100, 6, 501897577289.03,27992.95,0.00,0.01,True,WIN,0.1
100,0.2,1.0,5.0,10,100, 6, 187088165532885.75,26020.13,0.00,0.01,True,WIN,0.1
100,0.2,2.0,0.1,10,100, 6, 491.34,262.57,53.44,0.04,True,WIN,0.9
100,0.2,2.0,0.5,10,100, 6, 3110.65,2269.27,72.95,0.03,True,WIN,0.75
100,0.2,2.0,1.0,10,100, 6, 50425.31,50398.47,99.95,0.03,True,WIN,0.10999999999999999
100,0.2,2.0,2.0,10,100, 6, 21337285.20,72746.02,0.34,0.01,True,WIN,0.1
100,0.2,2.0,4.0,10,100, 6, 8030361235011.95,56457.99,0.00,0.01,True,WIN,0.1
100,0.2,2.0,5.0,10,100, 6, 5986821297049011.00,52614.57,0.00,0.01,True,WIN,0.1
100,0.2,4.0,0.1,10,100, 6, 518.89,282.74,54.49,0.04,True,WIN,0.9
100,0.2,4.0,0.5,10,100, 6, 4354.59,3198.00,73.44,0.03,True,WIN,0.75
100,0.2,4.0,1.0,10,100, 6, 100743.12,100716.55,99.97,0.03,True,WIN,0.1
100,0.2,4.0,2.0,10,100, 6, 85348818.31,144918.21,0.17,0.01,True,WIN,0.1
100,0.2,4.0,4.0,10,100, 6, 128485779758578.61,108793.69,0.00,0.01,True,WIN,0.1
100,0.2,4.0,5.0,10,100, 6, 191578281505565152.00,100570.71,0.00,0.01,True,WIN,0.1
100,0.2,5.0,0.1,10,100, 6, 528.18,291.90,55.27,0.04,True,WIN,0.9
100,0.2,5.0,0.5,10,100, 6, 4855.90,3545.92,73.02,0.03,True,WIN,0.75
100,0.2,5.0,1.0,10,100, 6, 125902.02,125875.59,99.98,0.03,True,WIN,0.1
100,0.2,5.0,2.0,10,100, 6, 133357468.14,180319.85,0.14,0.01,True,WIN,0.1
100,0.2,5.0,4.0,10,100, 6, 313685985738562.44,135007.18,0.00,0.01,True,WIN,0.1
100,0.2,5.0,5.0,10,100, 6, 584650517289932288.00,124171.58,0.00,0.02,True,WIN,0.1
100,0.5,0.0,0.1,10,100, 6, 76.83,11.99,15.61,0.01,True,WIN,0.9
100,0.5,0.0,0.5,10,100, 6, 76.83,11.99,15.61,0.01,True,WIN,0.75
100,0.5,0.0,1.0,10,100, 6, 76.83,11.99,15.61,0.01,True,WIN,0.51
100,0.5,0.0,2.0,10,100, 6, 76.83,11.99,15.61,0.01,True,WIN,0.1
100,0.5,0.0,4.0,10,100, 6, 76.83,11.99,15.61,0.01,True,WIN,0.1
100,0.5,0.0,5.0,10,100, 6, 76.83,11.99,15.61,0.01,True,WIN,0.1
100,0.5,0.1,0.1,10,100, 6, 266.91,174.23,65.27,0.03,True,WIN,0.9
100,0.5,0.1,0.5,10,100, 6, 538.17,413.98,76.92,0.02,True,WIN,0.75
100,0.5,0.1,1.0,10,100, 6, 1950.28,1931.71,99.05,0.02,True,WIN,0.49
100,0.5,0.1,2.0,10,100, 6, 47037.56,2157.49,4.59,0.01,True,WIN,0.1
100,0.5,0.1,4.0,10,100, 6, 56432649.19,1462.76,0.00,0.01,True,WIN,0.1
100,0.5,0.1,5.0,10,100, 6, 2265723695.51,1342.35,0.00,0.01,True,WIN,0.1
100,0.5,1.0,0.1,10,100, 6, 316.13,212.28,67.15,0.03,True,WIN,0.9
100,0.5,1.0,0.5,10,100, 6, 1535.71,1230.97,80.16,0.02,True,WIN,0.75
100,0.5,1.0,1.0,10,100, 6, 18811.32,18801.52,99.95,0.03,True,WIN,0.31
100,0.5,1.0,2.0,10,100, 6, 4696149.78,21523.87,0.46,0.01,True,WIN,0.1
100,0.5,1.0,4.0,10,100, 6, 564325723705.09,14612.34,0.00,0.01,True,WIN,0.1
100,0.5,1.0,5.0,10,100, 6, 226572361867718.53,13423.00,0.00,0.01,True,WIN,0.1
100,0.5,2.0,0.1,10,100, 6, 333.30,228.95,68.69,0.02,True,WIN,0.9
100,0.5,2.0,0.5,10,100, 6, 2140.00,1717.78,80.27,0.02,True,WIN,0.75
100,0.5,2.0,1.0,10,100, 6, 37545.81,37535.29,99.97,0.02,True,WIN,0.10999999999999999
100,0.5,2.0,2.0,10,100, 6, 18784368.62,43048.49,0.23,0.01,True,WIN,0.1
100,0.5,2.0,4.0,10,100, 6, 9029211578128.92,28718.74,0.00,0.01,True,WIN,0.1
100,0.5,2.0,5.0,10,100, 6, 7250315579764613.00,26255.43,0.00,0.01,True,WIN,0.1
100,0.5,4.0,0.1,10,100, 6, 351.71,242.91,69.06,0.02,True,WIN,0.9
100,0.5,4.0,0.5,10,100, 6, 2994.60,2409.21,80.45,0.02,True,WIN,0.75
100,0.5,4.0,1.0,10,100, 6, 75014.80,75004.89,99.99,0.03,True,WIN,0.1
100,0.5,4.0,2.0,10,100, 6, 75137244.00,85992.25,0.11,0.02,True,WIN,0.1
100,0.5,4.0,4.0,10,100, 6, 144467385248910.28,57539.80,0.00,0.01,True,WIN,0.1
100,0.5,4.0,5.0,10,100, 6, 232010098552465216.00,52552.84,0.00,0.01,True,WIN,0.1
100,0.5,5.0,0.1,10,100, 6, 357.92,247.75,69.22,0.01,True,WIN,0.9
100,0.5,5.0,0.5,10,100, 6, 3338.99,2683.28,80.36,0.02,True,WIN,0.75
100,0.5,5.0,1.0,10,100, 6, 93749.29,93739.76,99.99,0.03,True,WIN,0.1
100,0.5,5.0,2.0,10,100, 6, 117401900.53,106906.39,0.09,0.01,True,WIN,0.1
100,0.5,5.0,4.0,10,100, 6, 352703577267736.69,70224.41,0.00,0.01,True,WIN,0.1
100,0.5,5.0,5.0,10,100, 6, 708038630836380672.00,63279.01,0.00,0.01,True,WIN,0.1
100,1.0,0.0,0.1,10,100, 6, 74.45,7.98,10.72,0.01,True,WIN,0.9
100,1.0,0.0,0.5,10,100, 6, 74.45,7.98,10.72,0.01,True,WIN,0.75
100,1.0,0.0,1.0,10,100, 6, 74.45,7.98,10.72,0.01,True,WIN,0.51
100,1.0,0.0,2.0,10,100, 6, 74.45,7.98,10.72,0.01,True,WIN,0.1
100,1.0,0.0,4.0,10,100, 6, 74.45,7.98,10.72,0.01,True,WIN,0.1
100,1.0,0.0,5.0,10,100, 6, 74.45,7.98,10.72,0.01,True,WIN,0.1
100,1.0,0.1,0.1,10,100, 6, 201.47,157.46,78.16,0.02,True,WIN,0.9
100,1.0,0.1,0.5,10,100, 6, 459.67,367.58,79.97,0.03,True,WIN,0.75
100,1.0,0.1,1.0,10,100, 6, 1893.63,1872.33,98.88,0.02,True,WIN,0.49
100,1.0,0.1,2.0,10,100, 6, 54123.49,1912.36,3.53,0.01,True,WIN,0.1
100,1.0,0.1,4.0,10,100, 6, 79333850.54,1342.09,0.00,0.01,True,WIN,0.1
100,1.0,0.1,5.0,10,100, 6, 3476513099.40,1251.78,0.00,0.01,True,WIN,0.1
100,1.0,1.0,0.1,10,100, 6, 234.36,191.86,81.87,0.02,True,WIN,0.9
100,1.0,1.0,0.5,10,100, 6, 1292.63,1081.44,83.66,0.02,True,WIN,0.75
100,1.0,1.0,1.0,10,100, 6, 18266.19,18261.31,99.97,0.03,True,WIN,0.31
100,1.0,1.0,2.0,10,100, 6, 5404978.09,19080.92,0.35,0.01,True,WIN,0.1
100,1.0,1.0,4.0,10,100, 6, 793337760921.43,13437.78,0.00,0.01,True,WIN,0.1
100,1.0,1.0,5.0,10,100, 6, 347651302495115.31,12555.12,0.00,0.02,True,WIN,0.1
100,1.0,2.0,0.1,10,100, 6, 245.84,200.43,81.53,0.02,True,WIN,0.9
100,1.0,2.0,0.5,10,100, 6, 1797.22,1519.90,84.57,0.02,True,WIN,0.75
100,1.0,2.0,1.0,10,100, 6, 36457.92,36454.06,99.99,0.03,True,WIN,0.10999999999999999
100,1.0,2.0,2.0,10,100, 6, 21619689.00,38142.71,0.18,0.02,True,WIN,0.1
100,1.0,2.0,4.0,10,100, 6, 12693404173626.13,25971.05,0.00,0.01,True,WIN,0.1
100,1.0,2.0,5.0,10,100, 6, 11124841679841382.00,24065.00,0.00,0.01,True,WIN,0.1
100,1.0,4.0,0.1,10,100, 6, 258.14,220.07,85.25,0.02,True,WIN,0.9
100,1.0,4.0,0.5,10,100, 6, 2510.81,2128.06,84.76,0.03,True,WIN,0.75
100,1.0,4.0,1.0,10,100, 6, 72841.38,72839.13,100.00,0.04,True,WIN,0.1
100,1.0,4.0,2.0,10,100, 6, 86478532.63,76906.26,0.09,0.02,True,WIN,0.1
100,1.0,4.0,4.0,10,100, 6, 203094466776901.22,51202.80,0.00,0.02,True,WIN,0.1
100,1.0,4.0,5.0,10,100, 6, 355994933754921984.00,46812.44,0.00,0.02,True,WIN,0.1
100,1.0,5.0,0.1,10,100, 6, 262.28,228.45,87.10,0.02,True,WIN,0.9
100,1.0,5.0,0.5,10,100, 6, 2798.38,2376.27,84.92,0.03,True,WIN,0.75
100,1.0,5.0,1.0,10,100, 6, 91033.12,91030.29,100.00,0.04,True,WIN,0.1
100,1.0,5.0,2.0,10,100, 6, 135122665.35,95361.44,0.07,0.02,True,WIN,0.1
100,1.0,5.0,4.0,10,100, 6, 495836100529436.94,62355.12,0.00,0.02,True,WIN,0.1
100,1.0,5.0,5.0,10,100, 6, 1086410320297003264.00,56423.88,0.00,0.02,True,WIN,0.1
200,0.1,0.0,0.1,10,100, 6, 200.65,42.37,21.11,0.04,True,WIN,0.9
200,0.1,0.0,0.5,10,100, 6, 200.65,42.37,21.11,0.04,True,WIN,0.75
200,0.1,0.0,1.0,10,100, 6, 200.65,42.37,21.11,0.04,True,WIN,0.51
200,0.1,0.0,2.0,10,100, 6, 200.65,42.37,21.11,0.07,True,WIN,0.1
200,0.1,0.0,4.0,10,100, 6, 200.65,42.37,21.11,0.04,True,WIN,0.1
200,0.1,0.0,5.0,10,100, 6, 200.65,42.37,21.11,0.04,True,WIN,0.1
200,0.1,0.1,0.1,10,100, 6, 821.78,573.24,69.76,0.04,True,WIN,0.9
200,0.1,0.1,0.5,10,100, 6, 1632.40,1204.64,73.80,0.03,True,WIN,0.75
200,0.1,0.1,1.0,10,100, 6, 5072.44,5020.04,98.97,0.05,True,WIN,0.49
200,0.1,0.1,2.0,10,100, 6, 82889.28,6264.75,7.56,0.01,True,WIN,0.1
200,0.1,0.1,4.0,10,100, 6, 54954436.59,4491.44,0.01,0.02,True,WIN,0.1
200,0.1,0.1,5.0,10,100, 6, 1775973246.30,4111.86,0.00,0.01,True,WIN,0.1
200,0.1,1.0,0.1,10,100, 6, 982.61,713.66,72.63,0.04,True,WIN,0.9
200,0.1,1.0,0.5,10,100, 6, 4728.23,3595.63,76.05,0.04,True,WIN,0.75
200,0.1,1.0,1.0,10,100, 6, 48918.51,48871.75,99.90,0.05,True,WIN,0.31
200,0.1,1.0,2.0,10,100, 6, 8269062.87,62605.52,0.76,0.03,True,WIN,0.1
200,0.1,1.0,4.0,10,100, 6, 549542359534.72,44748.04,0.00,0.02,True,WIN,0.1
200,0.1,1.0,5.0,10,100, 6, 177597304564950.56,40897.36,0.00,0.02,True,WIN,0.1
200,0.1,2.0,0.1,10,100, 6, 1038.73,761.09,73.27,0.03,True,WIN,0.9
200,0.1,2.0,0.5,10,100, 6, 6603.61,5062.77,76.67,0.04,True,WIN,0.75
200,0.1,2.0,1.0,10,100, 6, 97636.37,97590.46,99.95,0.05,True,WIN,0.10999999999999999
200,0.1,2.0,2.0,10,100, 6, 33075649.52,125202.32,0.38,0.03,True,WIN,0.1
200,0.1,2.0,4.0,10,100, 6, 8792677749545.66,89616.41,0.00,0.03,True,WIN,0.1
200,0.1,2.0,5.0,10,100, 6, 5683113746072197.00,81872.18,0.00,0.02,True,WIN,0.1
200,0.1,4.0,0.1,10,100, 6, 1098.88,778.99,70.89,0.04,True,WIN,0.9
200,0.1,4.0,0.5,10,100, 6, 9255.81,7115.89,76.88,0.04,True,WIN,0.75
200,0.1,4.0,1.0,10,100, 6, 195072.08,195027.48,99.98,0.05,True,WIN,0.1
200,0.1,4.0,2.0,10,100, 6, 132301996.10,249106.67,0.19,0.03,True,WIN,0.1
200,0.1,4.0,4.0,10,100, 6, 140682843989720.72,179064.31,0.00,0.03,True,WIN,0.1
200,0.1,4.0,5.0,10,100, 6, 181859639874303968.00,163715.57,0.00,0.03,True,WIN,0.1
200,0.1,5.0,0.1,10,100, 6, 1119.15,798.12,71.32,0.03,True,WIN,0.9
200,0.1,5.0,0.5,10,100, 6, 10324.62,7918.85,76.70,0.03,True,WIN,0.75
200,0.1,5.0,1.0,10,100, 6, 243789.94,243745.37,99.98,0.05,True,WIN,0.1
200,0.1,5.0,2.0,10,100, 6, 206721756.04,311248.19,0.15,0.04,True,WIN,0.1
200,0.1,5.0,4.0,10,100, 6, 343463974583989.94,222854.21,0.00,0.06,True,WIN,0.1
200,0.1,5.0,5.0,10,100, 6, 554991576764843520.00,204535.24,0.00,0.03,True,WIN,0.1
200,0.2,0.0,0.1,10,100, 6, 173.06,28.58,16.52,0.05,True,WIN,0.9
200,0.2,0.0,0.5,10,100, 6, 173.06,28.58,16.52,0.04,True,WIN,0.75
200,0.2,0.0,1.0,10,100, 6, 173.06,28.58,16.52,0.04,True,WIN,0.51
200,0.2,0.0,2.0,10,100, 6, 173.06,28.58,16.52,0.04,True,WIN,0.1
200,0.2,0.0,4.0,10,100, 6, 173.06,28.58,16.52,0.05,True,WIN,0.1
200,0.2,0.0,5.0,10,100, 6, 173.06,28.58,16.52,0.05,True,WIN,0.1
200,0.2,0.1,0.1,10,100, 6, 688.74,489.22,71.03,0.03,True,WIN,0.9
200,0.2,0.1,0.5,10,100, 6, 1378.83,990.92,71.87,0.05,True,WIN,0.75
200,0.2,0.1,1.0,10,100, 6, 4387.62,4347.22,99.08,0.05,True,WIN,0.49
200,0.2,0.1,2.0,10,100, 6, 76519.58,5038.76,6.58,0.03,True,WIN,0.1
200,0.2,0.1,4.0,10,100, 6, 57728369.26,3351.35,0.01,0.03,True,WIN,0.1
200,0.2,0.1,5.0,10,100, 6, 1996889329.63,3039.78,0.00,0.04,True,WIN,0.1
200,0.2,1.0,0.1,10,100, 6, 822.26,606.56,73.77,0.03,True,WIN,0.9
200,0.2,1.0,0.5,10,100, 6, 3986.04,2954.69,74.13,0.05,True,WIN,0.75
200,0.2,1.0,1.0,10,100, 6, 42318.66,42287.39,99.93,0.07,True,WIN,0.31
200,0.2,1.0,2.0,10,100, 6, 7634824.48,50291.04,0.66,0.03,True,WIN,0.1
200,0.2,1.0,4.0,10,100, 6, 577281962094.35,33441.90,0.00,0.03,True,WIN,0.1
200,0.2,1.0,5.0,10,100, 6, 199688915656538.75,30334.69,0.00,0.03,True,WIN,0.1
200,0.2,2.0,0.1,10,100, 6, 868.86,630.15,72.53,0.03,True,WIN,0.9
200,0.2,2.0,0.5,10,100, 6, 5565.43,4170.28,74.93,0.04,True,WIN,0.75
200,0.2,2.0,1.0,10,100, 6, 84464.26,84434.50,99.96,0.05,True,WIN,0.10999999999999999
200,0.2,2.0,2.0,10,100, 6, 30538778.72,100568.75,0.33,0.03,True,WIN,0.1
200,0.2,2.0,4.0,10,100, 6, 9236511390913.57,66702.17,0.00,0.03,True,WIN,0.1
200,0.2,2.0,5.0,10,100, 6, 6390045301003879.00,60443.50,0.00,0.03,True,WIN,0.1
200,0.2,4.0,0.1,10,100, 6, 918.80,651.12,70.87,0.04,True,WIN,0.9
200,0.2,4.0,0.5,10,100, 6, 7799.02,5857.31,75.10,0.04,True,WIN,0.75
200,0.2,4.0,1.0,10,100, 6, 168755.45,168726.39,99.98,0.09,True,WIN,0.1
200,0.2,4.0,2.0,10,100, 6, 122154595.67,199825.63,0.16,0.04,True,WIN,0.1
200,0.2,4.0,4.0,10,100, 6, 147784182252020.97,133029.00,0.00,0.04,True,WIN,0.1
200,0.2,4.0,5.0,10,100, 6, 204481449632118688.00,120556.34,0.00,0.04,True,WIN,0.1
200,0.2,5.0,0.1,10,100, 6, 935.63,693.42,74.11,0.03,True,WIN,0.9
200,0.2,5.0,0.5,10,100, 6, 8699.14,6548.83,75.28,0.03,True,WIN,0.75
200,0.2,5.0,1.0,10,100, 6, 210901.04,210872.65,99.99,0.07,True,WIN,0.1
200,0.2,5.0,2.0,10,100, 6, 190866458.38,249559.65,0.13,0.04,True,WIN,0.1
200,0.2,5.0,4.0,10,100, 6, 360801226200973.69,165873.81,0.00,0.04,True,WIN,0.1
200,0.2,5.0,5.0,10,100, 6, 624027861426143488.00,149471.03,0.00,0.04,True,WIN,0.1
200,0.5,0.0,0.1,10,100, 6, 152.98,17.40,11.38,0.05,True,WIN,0.9
200,0.5,0.0,0.5,10,100, 6, 152.98,17.40,11.38,0.05,True,WIN,0.75
200,0.5,0.0,1.0,10,100, 6, 152.98,17.40,11.38,0.05,True,WIN,0.51
200,0.5,0.0,2.0,10,100, 6, 152.98,17.40,11.38,0.04,True,WIN,0.1
200,0.5,0.0,4.0,10,100, 6, 152.98,17.40,11.38,0.05,True,WIN,0.1
200,0.5,0.0,5.0,10,100, 6, 152.98,17.40,11.38,0.04,True,WIN,0.1
200,0.5,0.1,0.1,10,100, 6, 519.77,391.25,75.27,0.04,True,WIN,0.9
200,0.5,0.1,0.5,10,100, 6, 1094.14,796.98,72.84,0.04,True,WIN,0.75
200,0.5,0.1,1.0,10,100, 6, 3870.69,3832.32,99.01,0.05,True,WIN,0.49
200,0.5,0.1,2.0,10,100, 6, 84366.68,3760.89,4.46,0.06,True,WIN,0.1
200,0.5,0.1,4.0,10,100, 6, 89617997.61,2528.70,0.00,0.06,True,WIN,0.1
200,0.5,0.1,5.0,10,100, 6, 3536576781.25,2341.27,0.00,0.05,True,WIN,0.1
200,0.5,1.0,0.1,10,100, 6, 614.74,466.15,75.83,0.03,True,WIN,0.9
200,0.5,1.0,0.5,10,100, 6, 3129.19,2386.12,76.25,0.04,True,WIN,0.75
200,0.5,1.0,1.0,10,100, 6, 37330.08,37309.51,99.94,0.10,True,WIN,0.31
200,0.5,1.0,2.0,10,100, 6, 8421523.23,37527.22,0.45,0.06,True,WIN,0.1
200,0.5,1.0,4.0,10,100, 6, 896178446437.20,25298.78,0.00,0.07,True,WIN,0.1
200,0.5,1.0,5.0,10,100, 6, 353657662827394.12,23426.05,0.00,0.06,True,WIN,0.1
200,0.5,2.0,0.1,10,100, 6, 647.88,492.03,75.94,0.04,True,WIN,0.9
200,0.5,2.0,0.5,10,100, 6, 4361.98,3346.50,76.72,0.04,True,WIN,0.75
200,0.5,2.0,1.0,10,100, 6, 74507.18,74488.87,99.98,0.06,True,WIN,0.10999999999999999
200,0.5,2.0,2.0,10,100, 6, 33685633.97,75043.78,0.22,0.06,True,WIN,0.1
200,0.5,2.0,4.0,10,100, 6, 14338855140700.51,49812.26,0.00,0.06,True,WIN,0.1
200,0.5,2.0,5.0,10,100, 6, 11317045210471870.00,45987.82,0.00,0.06,True,WIN,0.1
200,0.5,4.0,0.1,10,100, 6, 683.40,521.68,76.34,0.04,True,WIN,0.9
200,0.5,4.0,0.5,10,100, 6, 6105.41,4722.55,77.35,0.04,True,WIN,0.75
200,0.5,4.0,1.0,10,100, 6, 148861.37,148845.52,99.99,0.13,True,WIN,0.1
200,0.5,4.0,2.0,10,100, 6, 134742076.95,150654.34,0.11,0.07,True,WIN,0.1
200,0.5,4.0,4.0,10,100, 6, 229421682248913.50,95509.37,0.00,0.06,True,WIN,0.1
200,0.5,4.0,5.0,10,100, 6, 362145446735095296.00,85510.33,0.00,0.07,True,WIN,0.1
200,0.5,5.0,0.1,10,100, 6, 695.37,527.10,75.80,0.04,True,WIN,0.9
200,0.5,5.0,0.5,10,100, 6, 6808.00,5277.26,77.52,0.04,True,WIN,0.75
200,0.5,5.0,1.0,10,100, 6, 186038.47,186023.45,99.99,0.18,True,WIN,0.1
200,0.5,5.0,2.0,10,100, 6, 210534409.18,187282.68,0.09,0.08,True,WIN,0.1
200,0.5,5.0,4.0,10,100, 6, 560111528927791.06,117562.57,0.00,0.07,True,WIN,0.1
200,0.5,5.0,5.0,10,100, 6, 1105180196335128832.00,105363.18,0.00,0.08,True,WIN,0.1
200,1.0,0.0,0.1,10,100, 6, 150.57,11.23,7.46,0.07,True,WIN,0.9
200,1.0,0.0,0.5,10,100, 6, 150.57,11.23,7.46,0.07,True,WIN,0.75
200,1.0,0.0,1.0,10,100, 6, 150.57,11.23,7.46,0.07,True,WIN,0.51
200,1.0,0.0,2.0,10,100, 6, 150.57,11.23,7.46,0.06,True,WIN,0.1
200,1.0,0.0,4.0,10,100, 6, 150.57,11.23,7.46,0.06,True,WIN,0.1
200,1.0,0.0,5.0,10,100, 6, 150.57,11.23,7.46,0.06,True,WIN,0.1
200,1.0,0.1,0.1,10,100, 6, 407.72,343.91,84.35,0.05,True,WIN,0.9
200,1.0,0.1,0.5,10,100, 6, 935.48,687.88,73.53,0.06,True,WIN,0.75
200,1.0,0.1,1.0,10,100, 6, 3785.78,3735.78,98.68,0.08,True,WIN,0.49
200,1.0,0.1,2.0,10,100, 6, 100022.32,3122.18,3.12,0.11,True,WIN,0.1
200,1.0,0.1,4.0,10,100, 6, 119441406.77,2318.02,0.00,0.11,True,WIN,0.1
